time,S,I,R
0.017721692252409958,327.0,672.0,1.0
0.01772268057462437,326.0,673.0,1.0
0.017734291681841038,325.0,674.0,1.0
0.01774002750525053,324.0,675.0,1.0
0.01777612682727124,323.0,676.0,1.0
0.017802798083785452,322.0,677.0,1.0
0.017807323151343372,321.0,678.0,1.0
0.01781385810661827,320.0,679.0,1.0
0.017831836840243944,319.0,680.0,1.0
0.017846426032418275,318.0,681.0,1.0
0.01785568572883662,317.0,682.0,1.0
0.017860340851897995,316.0,683.0,1.0
0.017880058276586393,315.0,684.0,1.0
0.017881993525583183,314.0,685.0,1.0
0.017886156093341012,313.0,686.0,1.0
0.01789226091840783,312.0,687.0,1.0
0.01789299081148976,311.0,688.0,1.0
0.01790965727854721,310.0,689.0,1.0
0.01791864339094286,309.0,690.0,1.0
0.017948536946652414,308.0,691.0,1.0
0.01795381859166627,307.0,692.0,1.0
0.017953948492283888,306.0,693.0,1.0
0.017961997786924245,305.0,694.0,1.0
0.01797091842156044,304.0,695.0,1.0
0.017971994688469058,303.0,696.0,1.0
0.017985252804069637,302.0,697.0,1.0
0.017986544027134493,301.0,698.0,1.0
0.01800543250864233,300.0,699.0,1.0
0.01800556064953993,299.0,700.0,1.0
0.01800681503381231,298.0,701.0,1.0
0.018023802290234144,297.0,702.0,1.0
0.018084554591639036,296.0,703.0,1.0
0.018137681745092647,295.0,704.0,1.0
0.018154659660162064,294.0,705.0,1.0
0.018230393111296792,293.0,706.0,1.0
0.018304685821513466,292.0,707.0,1.0
0.018321690053500084,291.0,708.0,1.0
0.018347480640725,290.0,709.0,1.0
0.018393846816472957,289.0,710.0,1.0
0.018413501910900843,288.0,711.0,1.0
0.01843061793639613,287.0,712.0,1.0
0.018495719548518478,286.0,713.0,1.0
0.018503945711040908,285.0,714.0,1.0
0.01851790791414385,284.0,715.0,1.0
0.01852078984852307,283.0,716.0,1.0
0.018549317029352603,282.0,717.0,1.0
0.01856605293295458,281.0,718.0,1.0
0.01857025027632615,280.0,719.0,1.0
0.018586171803081405,279.0,720.0,1.0
0.01862591546057161,278.0,721.0,1.0
0.018640521720060043,277.0,722.0,1.0
0.01865187602336996,276.0,723.0,1.0
0.018667683510109806,275.0,724.0,1.0
0.018682349756172292,274.0,725.0,1.0
0.018684139818897095,273.0,726.0,1.0
0.018685190922090953,272.0,727.0,1.0
0.018737287703176682,271.0,728.0,1.0
0.018770280504213456,270.0,729.0,1.0
0.018790402168964576,269.0,730.0,1.0
0.01880038227102073,268.0,731.0,1.0
0.018814821863449856,267.0,732.0,1.0
0.01882139225227816,266.0,733.0,1.0
0.018858537285401548,265.0,734.0,1.0
0.018897709832842162,264.0,735.0,1.0
0.018951188654330233,263.0,736.0,1.0
0.018993280968948003,262.0,737.0,1.0
0.019001200915493247,261.0,738.0,1.0
0.01901248727010297,260.0,739.0,1.0
0.019014064301235308,259.0,740.0,1.0
0.019029840054547265,258.0,741.0,1.0
0.019031866641951497,257.0,742.0,1.0
0.019050460308986352,256.0,743.0,1.0
0.019094928076708324,255.0,744.0,1.0
0.019108963809463652,254.0,745.0,1.0
0.019167321690194538,253.0,746.0,1.0
0.01919775981345774,252.0,747.0,1.0
0.01920787729259337,251.0,748.0,1.0
0.019236759466225148,250.0,749.0,1.0
0.019254473555369665,249.0,750.0,1.0
0.019275793361695735,248.0,751.0,1.0
0.01928404894216997,247.0,752.0,1.0
0.0192947765296117,246.0,753.0,1.0
0.019300665330554276,245.0,754.0,1.0
0.019308835340191472,244.0,755.0,1.0
0.01931527501387401,243.0,756.0,1.0
0.019321405410401477,242.0,757.0,1.0
0.019331162520049763,241.0,758.0,1.0
0.019338927109943307,240.0,759.0,1.0
0.019363235691389605,239.0,760.0,1.0
0.019371390180008368,238.0,761.0,1.0
0.0193950542261151,237.0,762.0,1.0
0.01941461134701755,236.0,763.0,1.0
0.019431259598463455,235.0,764.0,1.0
0.019441758278188122,234.0,765.0,1.0
0.019446158379745906,233.0,766.0,1.0
0.019448764667462315,232.0,767.0,1.0
0.01944885452861848,231.0,768.0,1.0
0.01946768612233648,230.0,769.0,1.0
0.01947773220837723,229.0,770.0,1.0
0.019484042626399165,228.0,771.0,1.0
0.019485435558975073,227.0,772.0,1.0
0.019507133899596782,226.0,773.0,1.0
0.019522301347396343,225.0,774.0,1.0
0.019544943033673313,224.0,775.0,1.0
0.01963252296301621,223.0,776.0,1.0
0.019634993139510833,222.0,777.0,1.0
0.019662716867705335,221.0,778.0,1.0
0.01968149963032117,220.0,779.0,1.0
0.01969742304182778,219.0,780.0,1.0
0.019700004006143947,218.0,781.0,1.0
0.019736759231754376,217.0,782.0,1.0
0.019760194121198466,216.0,783.0,1.0
0.01977595962746971,215.0,784.0,1.0
0.01979249855015352,214.0,785.0,1.0
0.019796380407278585,213.0,786.0,1.0
0.019809174044068668,212.0,787.0,1.0
0.019811447750827958,211.0,788.0,1.0
0.01982431487777875,210.0,789.0,1.0
0.019828904453544186,209.0,790.0,1.0
0.019870712557510214,208.0,791.0,1.0
0.01987123053454536,207.0,792.0,1.0
0.01988416044970514,206.0,793.0,1.0
0.019907320219669507,205.0,794.0,1.0
0.01991235229162451,204.0,795.0,1.0
0.01993254746131268,203.0,796.0,1.0
0.019934653784216022,202.0,797.0,1.0
0.019954320200169684,201.0,798.0,1.0
0.01997766048835736,200.0,799.0,1.0
0.01999596536661211,199.0,800.0,1.0
0.019998074618157027,198.0,801.0,1.0
0.02001154320510443,197.0,802.0,1.0
0.0200235373811215,196.0,803.0,1.0
0.020152485244505965,195.0,804.0,1.0
0.020163895401802617,194.0,805.0,1.0
0.020165840555731625,193.0,806.0,1.0
0.020185681102737312,192.0,807.0,1.0
0.020186534984504168,191.0,808.0,1.0
0.020218774201895225,190.0,809.0,1.0
0.020227737325441843,189.0,810.0,1.0
0.020250973580764407,188.0,811.0,1.0
0.020254832237163106,187.0,812.0,1.0
0.020263485239837963,186.0,813.0,1.0
0.020296910010833804,185.0,814.0,1.0
0.020312505281667514,184.0,815.0,1.0
0.02034047153546958,183.0,816.0,1.0
0.02037544994834478,182.0,817.0,1.0
0.020387710142682567,181.0,818.0,1.0
0.020393851927485038,180.0,819.0,1.0
0.020416836397209093,179.0,820.0,1.0
0.020433712675433754,178.0,821.0,1.0
0.020463360386410678,177.0,822.0,1.0
0.02047015511191104,176.0,823.0,1.0
0.02047363782629363,175.0,824.0,1.0
0.02053652567748022,174.0,825.0,1.0
0.020555633158875774,173.0,826.0,1.0
0.020563573032262254,172.0,827.0,1.0
0.020568526813957426,171.0,828.0,1.0
0.02056988475480963,170.0,829.0,1.0
0.020584710778523658,169.0,830.0,1.0
0.0206065118794571,168.0,831.0,1.0
0.020626415842345504,167.0,832.0,1.0
0.020650135490460332,166.0,833.0,1.0
0.02067562461913002,165.0,834.0,1.0
0.02068765710942332,164.0,835.0,1.0
0.020718152837522406,163.0,836.0,1.0
0.020726409293196787,162.0,837.0,1.0
0.020764604292911954,161.0,838.0,1.0
0.020801536552895437,160.0,839.0,1.0
0.02082641813758931,159.0,840.0,1.0
0.02085007120209407,158.0,841.0,1.0
0.020880228813541155,157.0,842.0,1.0
0.020885850599427946,156.0,843.0,1.0
0.020892290485758865,155.0,844.0,1.0
0.020897722028156276,154.0,845.0,1.0
0.02092114129931262,153.0,846.0,1.0
0.020929784683980174,152.0,847.0,1.0
0.02094563879376006,151.0,848.0,1.0
0.021016816674592747,150.0,849.0,1.0
0.021065024398804318,149.0,850.0,1.0
0.021069590097243296,148.0,851.0,1.0
0.02107436291648355,147.0,852.0,1.0
0.02109437699434679,146.0,853.0,1.0
0.02110008121943904,145.0,854.0,1.0
0.021107259785262778,144.0,855.0,1.0
0.02118688704845549,143.0,856.0,1.0
0.021249158449580956,142.0,857.0,1.0
0.021260700449614815,141.0,858.0,1.0
0.021293802398495647,140.0,859.0,1.0
0.021318252527370338,139.0,860.0,1.0
0.02132833977166189,138.0,861.0,1.0
0.02132915541062686,137.0,862.0,1.0
0.021389011741441682,136.0,863.0,1.0
0.02143726504118921,135.0,864.0,1.0
0.021492795719589505,134.0,865.0,1.0
0.021549433671299852,133.0,866.0,1.0
0.021560176196992673,132.0,867.0,1.0
0.021601290237121762,131.0,868.0,1.0
0.02160686483916396,130.0,869.0,1.0
0.021629252726392333,129.0,870.0,1.0
0.021650817688168022,128.0,871.0,1.0
0.021679360681572318,127.0,872.0,1.0
0.02173673500861807,126.0,873.0,1.0
0.021769370314082586,125.0,874.0,1.0
0.021801714061674995,124.0,875.0,1.0
0.021827449513306396,123.0,876.0,1.0
0.021873412828239916,122.0,877.0,1.0
0.021881930685954953,121.0,878.0,1.0
0.021933074460152146,120.0,879.0,1.0
0.021978298558920417,119.0,880.0,1.0
0.02212978417486471,118.0,881.0,1.0
0.02215178853117531,117.0,882.0,1.0
0.022185329556864794,116.0,883.0,1.0
0.022228909545644656,115.0,884.0,1.0
0.02223149613644592,114.0,885.0,1.0
0.022284887025300123,113.0,886.0,1.0
0.022338656436600317,112.0,887.0,1.0
0.022384658722716617,111.0,888.0,1.0
0.022413657786890317,110.0,889.0,1.0
0.02243183545452868,109.0,890.0,1.0
0.02247568802814204,108.0,891.0,1.0
0.02248073309468473,107.0,892.0,1.0
0.02248288684334523,106.0,893.0,1.0
0.022489884606475736,105.0,894.0,1.0
0.022542145665630568,104.0,895.0,1.0
0.022598218169022147,103.0,896.0,1.0
0.02267763924032086,102.0,897.0,1.0
0.022701468388608818,101.0,898.0,1.0
0.02273830868881188,100.0,899.0,1.0
0.0227513310204936,99.0,900.0,1.0
0.02281822058504849,98.0,901.0,1.0
0.0229780869175849,97.0,902.0,1.0
0.022982618694056114,96.0,903.0,1.0
0.023032728676429033,95.0,904.0,1.0
0.023068719120298925,94.0,905.0,1.0
0.023135009535935128,93.0,906.0,1.0
0.023236507568398665,92.0,907.0,1.0
0.02331345058379725,91.0,908.0,1.0
0.023339386544700778,90.0,909.0,1.0
0.023358964150020433,89.0,910.0,1.0
0.02336367319782951,88.0,911.0,1.0
0.02339103545870608,87.0,912.0,1.0
0.023391564348835343,86.0,913.0,1.0
0.023405644391762848,85.0,914.0,1.0
0.023412379722813816,84.0,915.0,1.0
0.023505244484157705,83.0,916.0,1.0
0.02352057708840217,82.0,917.0,1.0
0.02355569574727197,81.0,918.0,1.0
0.02358152017096458,80.0,919.0,1.0
0.02364534333866633,79.0,920.0,1.0
0.023660990024149092,78.0,921.0,1.0
0.023705948423920604,77.0,922.0,1.0
0.023842338220194333,76.0,923.0,1.0
0.0239284981440886,75.0,924.0,1.0
0.023931684485941303,74.0,925.0,1.0
0.02394346720151937,73.0,926.0,1.0
0.02410112243406454,72.0,927.0,1.0
0.0242060234416972,71.0,928.0,1.0
0.02421008021510322,70.0,929.0,1.0
0.024233184170879586,69.0,930.0,1.0
0.024346841396976324,68.0,931.0,1.0
0.024485951753057508,67.0,932.0,1.0
0.024534817141621763,66.0,933.0,1.0
0.02457539139625559,65.0,934.0,1.0
0.024601712434735912,64.0,935.0,1.0
0.024675943007328626,63.0,936.0,1.0
0.024706560468634262,62.0,937.0,1.0
0.024754648502781473,61.0,938.0,1.0
0.02478382537393013,60.0,939.0,1.0
0.024786671937606964,59.0,940.0,1.0
0.024862549785897477,58.0,941.0,1.0
0.0248649484096111,57.0,942.0,1.0
0.024867629350027984,56.0,943.0,1.0
0.024979373783310995,55.0,944.0,1.0
0.024988692756217897,54.0,945.0,1.0
0.025138238793021996,53.0,946.0,1.0
0.02517172557121466,52.0,947.0,1.0
0.02519197645654778,51.0,948.0,1.0
0.025208609252536218,50.0,949.0,1.0
0.025280051319594717,49.0,950.0,1.0
0.025282989919888064,48.0,951.0,1.0
0.025429890430801627,47.0,952.0,1.0
0.0255086210034001,46.0,953.0,1.0
0.02555553246937337,45.0,954.0,1.0
0.025558880632666342,44.0,955.0,1.0
0.025665390241106187,43.0,956.0,1.0
0.025668831167646334,42.0,957.0,1.0
0.025787814312192434,41.0,958.0,1.0
0.02581405875869055,40.0,959.0,1.0
0.025822144068131398,39.0,960.0,1.0
0.025838443430581892,38.0,961.0,1.0
0.02608411903183309,37.0,962.0,1.0
0.026089903019649932,36.0,963.0,1.0
0.026095308633665847,35.0,964.0,1.0
0.026171352464871563,34.0,965.0,1.0
0.026367049006254074,33.0,966.0,1.0
0.02641326999155453,32.0,967.0,1.0
0.0264330560136931,31.0,968.0,1.0
0.026664987475981512,30.0,969.0,1.0
0.02672761915989081,29.0,970.0,1.0
0.02686880791754226,28.0,971.0,1.0
0.026922975178753417,27.0,972.0,1.0
0.027103691800315487,26.0,973.0,1.0
0.027207989416413,25.0,974.0,1.0
0.027248378177335976,24.0,975.0,1.0
0.02767093821919689,23.0,976.0,1.0
0.027798448624128714,22.0,977.0,1.0
0.027936972558306968,21.0,978.0,1.0
0.028028774653191788,20.0,979.0,1.0
0.028054550611825164,19.0,980.0,1.0
0.02806908419916899,18.0,981.0,1.0
0.028309237188129877,17.0,982.0,1.0
0.028416756321468364,16.0,983.0,1.0
0.028542603486361003,15.0,984.0,1.0
0.028691924553050096,14.0,985.0,1.0
0.028790412511125317,13.0,986.0,1.0
0.029368751542448935,12.0,987.0,1.0
0.0294985941513242,11.0,988.0,1.0
0.029570486787678957,10.0,989.0,1.0
0.029780719932642384,9.0,990.0,1.0
0.029813622311284968,8.0,991.0,1.0
0.029916031558028446,7.0,992.0,1.0
0.03106306866956492,6.0,993.0,1.0
0.03133485050271764,5.0,994.0,1.0
0.031438908768137305,4.0,995.0,1.0
0.031843561804483264,3.0,996.0,1.0
0.032700020918070734,2.0,997.0,1.0
0.033019263341122346,1.0,998.0,1.0
0.03704211718708288,0.0,999.0,1.0
0.05524494112309131,0.0,998.0,2.0
0.05651293039763483,0.0,997.0,3.0
0.05750333164812676,0.0,996.0,4.0
0.05792850135139986,0.0,995.0,5.0
0.07664026089799882,0.0,994.0,6.0
0.07704776713618502,0.0,993.0,7.0
0.11490786970187158,0.0,992.0,8.0
0.13628894015897314,0.0,991.0,9.0
0.14206952315673035,0.0,990.0,10.0
0.14951812725880284,0.0,989.0,11.0
0.15004157766048096,0.0,988.0,12.0
0.15536728346195344,0.0,987.0,13.0
0.16361806715663801,0.0,986.0,14.0
0.1822027020764827,0.0,985.0,15.0
0.1893837710808592,0.0,984.0,16.0
0.20872534701581255,0.0,983.0,17.0
0.21244297714343943,0.0,982.0,18.0
0.2128406254614031,0.0,981.0,19.0
0.21504577884992315,0.0,980.0,20.0
0.2261193272243757,0.0,979.0,21.0
0.2446082164342109,0.0,978.0,22.0
0.24557006099695194,0.0,977.0,23.0
0.2569837179218367,0.0,976.0,24.0
0.2571841202463988,0.0,975.0,25.0
0.2598018885190647,0.0,974.0,26.0
0.2611640212620053,0.0,973.0,27.0
0.2637855428399967,0.0,972.0,28.0
0.28360719381196503,0.0,971.0,29.0
0.30057853478701946,0.0,970.0,30.0
0.30277070917534804,0.0,969.0,31.0
0.32685662342783517,0.0,968.0,32.0
0.3352917903736064,0.0,967.0,33.0
0.3594265210523562,0.0,966.0,34.0
0.36483186519603916,0.0,965.0,35.0
0.3763238328418692,0.0,964.0,36.0
0.3886591852063322,0.0,963.0,37.0
0.4105911359349776,0.0,962.0,38.0
0.4113072987253755,0.0,961.0,39.0
0.41137725534619846,0.0,960.0,40.0
0.41219567488090264,0.0,959.0,41.0
0.4139050999005483,0.0,958.0,42.0
0.4152179990966164,0.0,957.0,43.0
0.43123742284717537,0.0,956.0,44.0
0.4486690084277471,0.0,955.0,45.0
0.4578707507953438,0.0,954.0,46.0
0.4846060935305972,0.0,953.0,47.0
0.48532877846892847,0.0,952.0,48.0
0.5053231252960827,0.0,951.0,49.0
0.5183375423474909,0.0,950.0,50.0
0.5197938930622928,0.0,949.0,51.0
0.5209460730853539,0.0,948.0,52.0
0.5388819339952285,0.0,947.0,53.0
0.5501764891138814,0.0,946.0,54.0
0.5508420247548439,0.0,945.0,55.0
0.5550576212827282,0.0,944.0,56.0
0.561601896685454,0.0,943.0,57.0
0.5630074511073709,0.0,942.0,58.0
0.5715221742149669,0.0,941.0,59.0
0.5748913106024397,0.0,940.0,60.0
0.5819630217674058,0.0,939.0,61.0
0.5970516350106903,0.0,938.0,62.0
0.5981052862788381,0.0,937.0,63.0
0.6007570216506245,0.0,936.0,64.0
0.6034875550892655,0.0,935.0,65.0
0.6096867128003657,0.0,934.0,66.0
0.6267969186073623,0.0,933.0,67.0
0.6278388966997331,0.0,932.0,68.0
0.6489152886640043,0.0,931.0,69.0
0.6549228798486737,0.0,930.0,70.0
0.6654826664165748,0.0,929.0,71.0
0.678493454756598,0.0,928.0,72.0
0.6902263053140488,0.0,927.0,73.0
0.6905322350340718,0.0,926.0,74.0
0.6985521918664294,0.0,925.0,75.0
0.7003154283110615,0.0,924.0,76.0
0.7071765878436665,0.0,923.0,77.0
0.7241281509666904,0.0,922.0,78.0
0.7335430800218204,0.0,921.0,79.0
0.7462079888531927,0.0,920.0,80.0
0.7544960917254173,0.0,919.0,81.0
0.7743199422286197,0.0,918.0,82.0
0.7804432881344794,0.0,917.0,83.0
0.7954172883102852,0.0,916.0,84.0
0.8042555026521931,0.0,915.0,85.0
0.8109408747006698,0.0,914.0,86.0
0.8228611302503209,0.0,913.0,87.0
0.8422655240643555,0.0,912.0,88.0
0.8555389133945981,0.0,911.0,89.0
0.863439958074189,0.0,910.0,90.0
0.8655573945901804,0.0,909.0,91.0
0.8694218270387749,0.0,908.0,92.0
0.869997071043801,0.0,907.0,93.0
0.8726413295650485,0.0,906.0,94.0
0.8794030042913008,0.0,905.0,95.0
0.8902955328927837,0.0,904.0,96.0
0.8911028982244805,0.0,903.0,97.0
0.8930004524013211,0.0,902.0,98.0
0.8963586512967784,0.0,901.0,99.0
0.9078954286109104,0.0,900.0,100.0
0.9132209544288824,0.0,899.0,101.0
0.9163116078642625,0.0,898.0,102.0
0.9214606931924066,0.0,897.0,103.0
0.9463068301355582,0.0,896.0,104.0
0.959283468526795,0.0,895.0,105.0
0.962153615202196,0.0,894.0,106.0
0.9657938740862653,0.0,893.0,107.0
0.9690961758510944,0.0,892.0,108.0
0.983005678227522,0.0,891.0,109.0
1.0224214907998965,0.0,890.0,110.0
1.0293214445125762,0.0,889.0,111.0
1.045964547428262,0.0,888.0,112.0
1.0475498882869116,0.0,887.0,113.0
1.066591916351643,0.0,886.0,114.0
1.0668428667827061,0.0,885.0,115.0
1.0672634704611215,0.0,884.0,116.0
1.069117405451993,0.0,883.0,117.0
1.071058229263007,0.0,882.0,118.0
1.089828009991211,0.0,881.0,119.0
1.0949556034589267,0.0,880.0,120.0
1.103278984295366,0.0,879.0,121.0
1.1050039362889037,0.0,878.0,122.0
1.1139574065035092,0.0,877.0,123.0
1.1140287963359314,0.0,876.0,124.0
1.114894149254312,0.0,875.0,125.0
1.1202401296326376,0.0,874.0,126.0
1.1221281678088848,0.0,873.0,127.0
1.1265961224861512,0.0,872.0,128.0
1.1389750562482912,0.0,871.0,129.0
1.1469783045857989,0.0,870.0,130.0
1.1501141007954763,0.0,869.0,131.0
1.1507331891873025,0.0,868.0,132.0
1.155988444729743,0.0,867.0,133.0
1.1583872687589414,0.0,866.0,134.0
1.188083151856118,0.0,865.0,135.0
1.1901187260514117,0.0,864.0,136.0
1.24238158302241,0.0,863.0,137.0
1.2544568355273662,0.0,862.0,138.0
1.259463080298066,0.0,861.0,139.0
1.2945292045159675,0.0,860.0,140.0
1.3104506164590595,0.0,859.0,141.0
1.3122559475696627,0.0,858.0,142.0
1.3320521011537547,0.0,857.0,143.0
1.3362176459452852,0.0,856.0,144.0
1.3377611761140307,0.0,855.0,145.0
1.3411911146838442,0.0,854.0,146.0
1.3567795963967249,0.0,853.0,147.0
1.4016876572929848,0.0,852.0,148.0
1.421564056500535,0.0,851.0,149.0
1.423839376224114,0.0,850.0,150.0
1.4425413291030988,0.0,849.0,151.0
1.461680815230872,0.0,848.0,152.0
1.4640151636838938,0.0,847.0,153.0
1.4640403500856136,0.0,846.0,154.0
1.4674998945758744,0.0,845.0,155.0
1.482480073948393,0.0,844.0,156.0
1.491011971715067,0.0,843.0,157.0
1.5199339217228047,0.0,842.0,158.0
1.520367110754877,0.0,841.0,159.0
1.5210429112033164,0.0,840.0,160.0
1.5540708743802085,0.0,839.0,161.0
1.5631296706080058,0.0,838.0,162.0
1.5785958008107388,0.0,837.0,163.0
1.5790984815150555,0.0,836.0,164.0
1.6003982206847387,0.0,835.0,165.0
1.6249223755297464,0.0,834.0,166.0
1.6255312826295238,0.0,833.0,167.0
1.6366342618169094,0.0,832.0,168.0
1.6551540281660277,0.0,831.0,169.0
1.6601618715691084,0.0,830.0,170.0
1.6669814228167166,0.0,829.0,171.0
1.6793147324051354,0.0,828.0,172.0
1.6990314480796078,0.0,827.0,173.0
1.7297917992008027,0.0,826.0,174.0
1.7563980327186253,0.0,825.0,175.0
1.7582274683780668,0.0,824.0,176.0
1.7613271129401857,0.0,823.0,177.0
1.7634951745946532,0.0,822.0,178.0
1.7814979446911774,0.0,821.0,179.0
1.7973661261471836,0.0,820.0,180.0
1.8068168848398714,0.0,819.0,181.0
1.8147146849147429,0.0,818.0,182.0
1.8154185282786768,0.0,817.0,183.0
1.817267418571308,0.0,816.0,184.0
1.8261225032984367,0.0,815.0,185.0
1.8320095677798556,0.0,814.0,186.0
1.8643479827535607,0.0,813.0,187.0
1.8802100714887269,0.0,812.0,188.0
1.8972392172412833,0.0,811.0,189.0
1.8993839585333152,0.0,810.0,190.0
1.901053651392353,0.0,809.0,191.0
1.9460141359908651,0.0,808.0,192.0
1.948517121809798,0.0,807.0,193.0
1.9671911855493098,0.0,806.0,194.0
1.9727439223458878,0.0,805.0,195.0
1.9814870696864195,0.0,804.0,196.0
1.9982678023223852,0.0,803.0,197.0
2.031724670566304,0.0,802.0,198.0
2.0464693307923145,0.0,801.0,199.0
2.0660711828737885,0.0,800.0,200.0
2.0773865327959804,0.0,799.0,201.0
2.0791257478675824,0.0,798.0,202.0
2.0799822294925825,0.0,797.0,203.0
2.1107657423170587,0.0,796.0,204.0
2.1113624719199837,0.0,795.0,205.0
2.125227911981661,0.0,794.0,206.0
2.1261291361281476,0.0,793.0,207.0
2.1266059422024757,0.0,792.0,208.0
2.139018821257545,0.0,791.0,209.0
2.1432347183541465,0.0,790.0,210.0
2.165010432415639,0.0,789.0,211.0
2.181610541334019,0.0,788.0,212.0
2.182940688959503,0.0,787.0,213.0
2.188233483606902,0.0,786.0,214.0
2.189498726329192,0.0,785.0,215.0
2.254075458241639,0.0,784.0,216.0
2.3077078690924098,0.0,783.0,217.0
2.3452725293498027,0.0,782.0,218.0
2.349992115636312,0.0,781.0,219.0
2.3541779331044177,0.0,780.0,220.0
2.369947905605804,0.0,779.0,221.0
2.372361117973303,0.0,778.0,222.0
2.3885864918575184,0.0,777.0,223.0
2.3888855841794214,0.0,776.0,224.0
2.390442196432128,0.0,775.0,225.0
2.40168414013013,0.0,774.0,226.0
2.4017435863369494,0.0,773.0,227.0
2.4061906344189836,0.0,772.0,228.0
2.411166035895119,0.0,771.0,229.0
2.419638203766692,0.0,770.0,230.0
2.4204324914010504,0.0,769.0,231.0
2.4752342052854504,0.0,768.0,232.0
2.504110784417009,0.0,767.0,233.0
2.5063608331550187,0.0,766.0,234.0
2.5090633156585267,0.0,765.0,235.0
2.5262848679731547,0.0,764.0,236.0
2.5757594513934907,0.0,763.0,237.0
2.5803160648056886,0.0,762.0,238.0
2.6033624577517434,0.0,761.0,239.0
2.612978130432194,0.0,760.0,240.0
2.6238316909359374,0.0,759.0,241.0
2.6405828041601214,0.0,758.0,242.0
2.6432780767617956,0.0,757.0,243.0
2.6509303378684947,0.0,756.0,244.0
2.6723315427954475,0.0,755.0,245.0
2.7072872242160075,0.0,754.0,246.0
2.7354263326614086,0.0,753.0,247.0
2.737831364217841,0.0,752.0,248.0
2.7592962689262874,0.0,751.0,249.0
2.759339139655797,0.0,750.0,250.0
2.761248357514922,0.0,749.0,251.0
2.76455103177282,0.0,748.0,252.0
2.769340421135687,0.0,747.0,253.0
2.7769144272274997,0.0,746.0,254.0
2.805327935646405,0.0,745.0,255.0
2.8165478413129876,0.0,744.0,256.0
2.845805899633085,0.0,743.0,257.0
2.8515286293533744,0.0,742.0,258.0
2.8959170598627257,0.0,741.0,259.0
2.906122796282425,0.0,740.0,260.0
2.9129718474883064,0.0,739.0,261.0
2.9428132353121974,0.0,738.0,262.0
2.9511449083685712,0.0,737.0,263.0
2.9999079868126795,0.0,736.0,264.0
3.038705004452175,0.0,735.0,265.0
3.0475592197191603,0.0,734.0,266.0
3.0768261813790643,0.0,733.0,267.0
3.084262792248412,0.0,732.0,268.0
3.0902695909920097,0.0,731.0,269.0
3.1277775010735787,0.0,730.0,270.0
3.169632627823445,0.0,729.0,271.0
3.171043437332629,0.0,728.0,272.0
3.193391913029021,0.0,727.0,273.0
3.2157865796489222,0.0,726.0,274.0
3.2238161173040174,0.0,725.0,275.0
3.2250055472249786,0.0,724.0,276.0
3.2494720012123435,0.0,723.0,277.0
3.255632382746803,0.0,722.0,278.0
3.316967084893827,0.0,721.0,279.0
3.3231787140940114,0.0,720.0,280.0
3.324018466096412,0.0,719.0,281.0
3.325580828453907,0.0,718.0,282.0
3.3427289904165756,0.0,717.0,283.0
3.347973794418328,0.0,716.0,284.0
3.3495441938645274,0.0,715.0,285.0
3.360222989405857,0.0,714.0,286.0
3.366535927934693,0.0,713.0,287.0
3.3725270611617453,0.0,712.0,288.0
3.3807577382276173,0.0,711.0,289.0
3.4015539314958123,0.0,710.0,290.0
3.4666315766844162,0.0,709.0,291.0
3.5151833148616474,0.0,708.0,292.0
3.5154254157517593,0.0,707.0,293.0
3.5230103162327855,0.0,706.0,294.0
3.523692872522067,0.0,705.0,295.0
3.5436910792978593,0.0,704.0,296.0
3.5541983476958197,0.0,703.0,297.0
3.564650810137515,0.0,702.0,298.0
3.568629343776797,0.0,701.0,299.0
3.5960715718535625,0.0,700.0,300.0
3.6001148730032835,0.0,699.0,301.0
3.6077731573376415,0.0,698.0,302.0
3.6116005109059746,0.0,697.0,303.0
3.613228229793321,0.0,696.0,304.0
3.6375330498417235,0.0,695.0,305.0
3.646453781355084,0.0,694.0,306.0
3.649941813721147,0.0,693.0,307.0
3.6526193453184597,0.0,692.0,308.0
3.6640799717726944,0.0,691.0,309.0
3.6913142449466436,0.0,690.0,310.0
3.6918065770772572,0.0,689.0,311.0
3.7127407253852933,0.0,688.0,312.0
3.7205017833797074,0.0,687.0,313.0
3.7386432473973406,0.0,686.0,314.0
3.796422302485495,0.0,685.0,315.0
3.835309480650176,0.0,684.0,316.0
3.837066449835233,0.0,683.0,317.0
3.8407328318488623,0.0,682.0,318.0
3.8496680843695925,0.0,681.0,319.0
3.867836767874489,0.0,680.0,320.0
3.869374639212032,0.0,679.0,321.0
3.897776340499169,0.0,678.0,322.0
3.9242548051103143,0.0,677.0,323.0
3.9280720060009813,0.0,676.0,324.0
3.9617838347463725,0.0,675.0,325.0
3.9781517137776623,0.0,674.0,326.0
4.019153990378864,0.0,673.0,327.0
4.024522086812079,0.0,672.0,328.0
4.039432528057543,0.0,671.0,329.0
4.0554633472281925,0.0,670.0,330.0
4.105279810950864,0.0,669.0,331.0
4.111200739580992,0.0,668.0,332.0
4.115088523346909,0.0,667.0,333.0
4.1201627936464655,0.0,666.0,334.0
4.154740961839743,0.0,665.0,335.0
4.1550339832692575,0.0,664.0,336.0
4.166140357448031,0.0,663.0,337.0
4.179894091103564,0.0,662.0,338.0
4.183412656674491,0.0,661.0,339.0
4.197209922360571,0.0,660.0,340.0
4.202347634865734,0.0,659.0,341.0
4.213066034635002,0.0,658.0,342.0
4.220788754054562,0.0,657.0,343.0
